127.0.0.1 - - [19/Mar/2018:16:12:29 +0800] "GET /js/libs/html2canvas.min.js HTTP/1.1" 200 60798
127.0.0.1 - - [19/Mar/2018:16:12:29 +0800] "GET /js/libs/lrz.all.bundle.js HTTP/1.1" 200 32146
127.0.0.1 - - [19/Mar/2018:16:12:29 +0800] "GET /js/libs/jquery.min.js HTTP/1.1" 200 84247
127.0.0.1 - - [19/Mar/2018:16:12:29 +0800] "GET /css/report_achieve.css HTTP/1.1" 404 1270
127.0.0.1 - - [19/Mar/2018:16:12:29 +0800] "GET /js/libs/need/layer.css?2.0 HTTP/1.1" 200 5260
127.0.0.1 - - [19/Mar/2018:16:12:29 +0800] "GET /js/libs/lrz.all.bundle.js.map HTTP/1.1" 404 1086
127.0.0.1 - - [19/Mar/2018:16:13:46 +0800] "GET /vue_study/vue_demo2.html HTTP/1.1" 200 856
127.0.0.1 - - [19/Mar/2018:16:13:46 +0800] "GET /vue_study/css/common.css HTTP/1.1" 200 11123
127.0.0.1 - - [19/Mar/2018:16:13:46 +0800] "GET /vue_study/css/report_achieve.css HTTP/1.1" 200 8290
127.0.0.1 - - [19/Mar/2018:16:13:46 +0800] "GET /js/libs/jquery.min.js HTTP/1.1" 200 84247
127.0.0.1 - - [19/Mar/2018:16:13:46 +0800] "GET /js/libs/layer.js HTTP/1.1" 200 3305
127.0.0.1 - - [19/Mar/2018:16:13:46 +0800] "GET /js/libs/lrz.all.bundle.js HTTP/1.1" 200 32146
127.0.0.1 - - [19/Mar/2018:16:13:46 +0800] "GET /js/libs/html2canvas.min.js HTTP/1.1" 200 60798
127.0.0.1 - - [19/Mar/2018:16:13:47 +0800] "GET /js/libs/need/layer.css?2.0 HTTP/1.1" 200 5260
127.0.0.1 - - [19/Mar/2018:16:13:47 +0800] "GET /js/libs/lrz.all.bundle.js.map HTTP/1.1" 404 1086
127.0.0.1 - - [19/Mar/2018:16:13:47 +0800] "GET /vue_study/vue_demo2.html HTTP/1.1" 200 856
127.0.0.1 - - [19/Mar/2018:16:13:47 +0800] "GET /vue_study/css/report_achieve.css HTTP/1.1" 200 8290
127.0.0.1 - - [19/Mar/2018:16:13:47 +0800] "GET /vue_study/css/common.css HTTP/1.1" 200 11123
127.0.0.1 - - [19/Mar/2018:16:13:47 +0800] "GET /js/libs/jquery.min.js HTTP/1.1" 200 84247
127.0.0.1 - - [19/Mar/2018:16:13:47 +0800] "GET /js/libs/layer.js HTTP/1.1" 200 3305
127.0.0.1 - - [19/Mar/2018:16:13:47 +0800] "GET /js/libs/lrz.all.bundle.js HTTP/1.1" 200 32146
127.0.0.1 - - [19/Mar/2018:16:13:47 +0800] "GET /js/libs/html2canvas.min.js HTTP/1.1" 200 60798
127.0.0.1 - - [19/Mar/2018:16:13:47 +0800] "GET /js/libs/need/layer.css?2.0 HTTP/1.1" 200 5260
127.0.0.1 - - [19/Mar/2018:16:13:48 +0800] "GET /js/libs/lrz.all.bundle.js.map HTTP/1.1" 404 1086
127.0.0.1 - - [19/Mar/2018:16:21:50 +0800] "GET /vue_study/vue_demo2.html HTTP/1.1" 200 1122
127.0.0.1 - - [19/Mar/2018:16:21:50 +0800] "GET /vue_study/css/common.css HTTP/1.1" 200 11123
127.0.0.1 - - [19/Mar/2018:16:21:50 +0800] "GET /vue_study/css/report_achieve.css HTTP/1.1" 200 8290
127.0.0.1 - - [19/Mar/2018:16:21:50 +0800] "GET /js/libs/jquery.min.js HTTP/1.1" 200 84247
127.0.0.1 - - [19/Mar/2018:16:21:50 +0800] "GET /js/libs/layer.js HTTP/1.1" 200 3305
127.0.0.1 - - [19/Mar/2018:16:21:50 +0800] "GET /js/libs/lrz.all.bundle.js HTTP/1.1" 200 32146
127.0.0.1 - - [19/Mar/2018:16:21:50 +0800] "GET /js/libs/html2canvas.min.js HTTP/1.1" 200 60798
127.0.0.1 - - [19/Mar/2018:16:21:50 +0800] "GET /js/libs/vue.min.js HTTP/1.1" 200 82801
127.0.0.1 - - [19/Mar/2018:16:21:50 +0800] "GET /vue_study/js/vue_demo2.js HTTP/1.1" 200 293
127.0.0.1 - - [19/Mar/2018:16:21:50 +0800] "GET /js/libs/need/layer.css?2.0 HTTP/1.1" 200 5260
127.0.0.1 - - [19/Mar/2018:16:21:50 +0800] "GET /js/libs/lrz.all.bundle.js.map HTTP/1.1" 404 1086
127.0.0.1 - - [19/Mar/2018:16:22:31 +0800] "GET /vue_study/css/report_achieve.css HTTP/1.1" 200 8274
127.0.0.1 - - [19/Mar/2018:16:22:31 +0800] "GET /js/libs/jquery.min.js HTTP/1.1" 200 84247
127.0.0.1 - - [19/Mar/2018:16:22:31 +0800] "GET /js/libs/layer.js HTTP/1.1" 200 3305
127.0.0.1 - - [19/Mar/2018:16:22:31 +0800] "GET /js/libs/lrz.all.bundle.js HTTP/1.1" 200 32146
127.0.0.1 - - [19/Mar/2018:16:22:31 +0800] "GET /js/libs/html2canvas.min.js HTTP/1.1" 200 60798
127.0.0.1 - - [19/Mar/2018:16:22:31 +0800] "GET /js/libs/vue.min.js HTTP/1.1" 200 82801
127.0.0.1 - - [19/Mar/2018:16:22:31 +0800] "GET /vue_study/js/vue_demo2.js HTTP/1.1" 200 293
127.0.0.1 - - [19/Mar/2018:16:22:31 +0800] "GET /vue_study/vue_demo2.html HTTP/1.1" 200 1122
127.0.0.1 - - [19/Mar/2018:16:22:32 +0800] "GET /vue_study/css/common.css HTTP/1.1" 200 11123
127.0.0.1 - - [19/Mar/2018:16:22:32 +0800] "GET /vue_study/images/tonglian/ic_back_black@2x.png HTTP/1.1" 404 1286
127.0.0.1 - - [19/Mar/2018:16:22:32 +0800] "GET /js/libs/need/layer.css?2.0 HTTP/1.1" 200 5260
127.0.0.1 - - [19/Mar/2018:16:22:32 +0800] "GET /js/libs/lrz.all.bundle.js.map HTTP/1.1" 404 1086
127.0.0.1 - - [19/Mar/2018:16:28:40 +0800] "GET /vue_study/vue_demo2.html HTTP/1.1" 200 1151
127.0.0.1 - - [19/Mar/2018:16:28:40 +0800] "GET /vue_study/css/common.css HTTP/1.1" 200 11123
127.0.0.1 - - [19/Mar/2018:16:28:40 +0800] "GET /vue_study/css/report_achieve.css HTTP/1.1" 200 8274
127.0.0.1 - - [19/Mar/2018:16:28:40 +0800] "GET /js/libs/jquery.min.js HTTP/1.1" 200 84247
127.0.0.1 - - [19/Mar/2018:16:28:40 +0800] "GET /js/libs/layer.js HTTP/1.1" 200 3305
127.0.0.1 - - [19/Mar/2018:16:28:40 +0800] "GET /js/libs/lrz.all.bundle.js HTTP/1.1" 200 32146
127.0.0.1 - - [19/Mar/2018:16:28:40 +0800] "GET /js/libs/html2canvas.min.js HTTP/1.1" 200 60798
127.0.0.1 - - [19/Mar/2018:16:28:40 +0800] "GET /js/libs/vue.min.js HTTP/1.1" 200 82801
127.0.0.1 - - [19/Mar/2018:16:28:40 +0800] "GET /vue_study/js/vue_demo2.js HTTP/1.1" 200 446
127.0.0.1 - - [19/Mar/2018:16:28:40 +0800] "GET /vue_study/images/tonglian/ic_back_black@2x.png HTTP/1.1" 404 1286
127.0.0.1 - - [19/Mar/2018:16:28:40 +0800] "GET /js/libs/need/layer.css?2.0 HTTP/1.1" 200 5260
127.0.0.1 - - [19/Mar/2018:16:28:40 +0800] "GET /js/libs/lrz.all.bundle.js.map HTTP/1.1" 404 1086
127.0.0.1 - - [19/Mar/2018:16:28:44 +0800] "GET /vue_study/vue_demo2.html HTTP/1.1" 200 1151
127.0.0.1 - - [19/Mar/2018:16:28:44 +0800] "GET /vue_study/css/common.css HTTP/1.1" 200 11123
127.0.0.1 - - [19/Mar/2018:16:28:44 +0800] "GET /vue_study/css/report_achieve.css HTTP/1.1" 200 8274
127.0.0.1 - - [19/Mar/2018:16:28:44 +0800] "GET /js/libs/jquery.min.js HTTP/1.1" 200 84247
127.0.0.1 - - [19/Mar/2018:16:28:44 +0800] "GET /js/libs/layer.js HTTP/1.1" 200 3305
127.0.0.1 - - [19/Mar/2018:16:28:44 +0800] "GET /js/libs/html2canvas.min.js HTTP/1.1" 200 60798
127.0.0.1 - - [19/Mar/2018:16:28:44 +0800] "GET /js/libs/lrz.all.bundle.js HTTP/1.1" 200 32146
127.0.0.1 - - [19/Mar/2018:16:28:44 +0800] "GET /js/libs/vue.min.js HTTP/1.1" 200 82801
127.0.0.1 - - [19/Mar/2018:16:28:44 +0800] "GET /vue_study/js/vue_demo2.js HTTP/1.1" 200 446
127.0.0.1 - - [19/Mar/2018:16:28:45 +0800] "GET /vue_study/images/tonglian/ic_back_black@2x.png HTTP/1.1" 404 1286
127.0.0.1 - - [19/Mar/2018:16:28:45 +0800] "GET /js/libs/need/layer.css?2.0 HTTP/1.1" 200 5260
127.0.0.1 - - [19/Mar/2018:16:28:45 +0800] "GET /js/libs/lrz.all.bundle.js.map HTTP/1.1" 404 1086
127.0.0.1 - - [19/Mar/2018:16:28:45 +0800] "GET /vue_study/vue_demo2.html HTTP/1.1" 200 1151
127.0.0.1 - - [19/Mar/2018:16:28:45 +0800] "GET /vue_study/css/common.css HTTP/1.1" 200 11123
127.0.0.1 - - [19/Mar/2018:16:28:45 +0800] "GET /vue_study/css/report_achieve.css HTTP/1.1" 200 8274
127.0.0.1 - - [19/Mar/2018:16:28:45 +0800] "GET /js/libs/jquery.min.js HTTP/1.1" 200 84247
127.0.0.1 - - [19/Mar/2018:16:28:45 +0800] "GET /js/libs/lrz.all.bundle.js HTTP/1.1" 200 32146
127.0.0.1 - - [19/Mar/2018:16:28:45 +0800] "GET /js/libs/layer.js HTTP/1.1" 200 3305
127.0.0.1 - - [19/Mar/2018:16:28:45 +0800] "GET /js/libs/html2canvas.min.js HTTP/1.1" 200 60798
127.0.0.1 - - [19/Mar/2018:16:28:45 +0800] "GET /js/libs/vue.min.js HTTP/1.1" 200 82801
127.0.0.1 - - [19/Mar/2018:16:28:45 +0800] "GET /vue_study/js/vue_demo2.js HTTP/1.1" 200 446
127.0.0.1 - - [19/Mar/2018:16:28:46 +0800] "GET /vue_study/images/tonglian/ic_back_black@2x.png HTTP/1.1" 404 1286
127.0.0.1 - - [19/Mar/2018:16:28:46 +0800] "GET /js/libs/need/layer.css?2.0 HTTP/1.1" 200 5260
127.0.0.1 - - [19/Mar/2018:16:28:46 +0800] "GET /js/libs/lrz.all.bundle.js.map HTTP/1.1" 404 1086
127.0.0.1 - - [19/Mar/2018:16:30:41 +0800] "GET /vue_study/vue_demo2.html HTTP/1.1" 200 1151
127.0.0.1 - - [19/Mar/2018:16:30:41 +0800] "GET /vue_study/css/common.css HTTP/1.1" 200 11123
127.0.0.1 - - [19/Mar/2018:16:30:41 +0800] "GET /vue_study/css/report_achieve.css HTTP/1.1" 200 8274
127.0.0.1 - - [19/Mar/2018:16:30:41 +0800] "GET /js/libs/jquery.min.js HTTP/1.1" 200 84247
127.0.0.1 - - [19/Mar/2018:16:30:41 +0800] "GET /js/libs/layer.js HTTP/1.1" 200 3305
127.0.0.1 - - [19/Mar/2018:16:30:41 +0800] "GET /js/libs/lrz.all.bundle.js HTTP/1.1" 200 32146
127.0.0.1 - - [19/Mar/2018:16:30:41 +0800] "GET /js/libs/html2canvas.min.js HTTP/1.1" 200 60798
127.0.0.1 - - [19/Mar/2018:16:30:41 +0800] "GET /js/libs/vue.min.js HTTP/1.1" 200 82801
127.0.0.1 - - [19/Mar/2018:16:30:41 +0800] "GET /vue_study/js/vue_demo2.js HTTP/1.1" 200 446
127.0.0.1 - - [19/Mar/2018:16:30:42 +0800] "GET /vue_study/images/tonglian/ic_back_black@2x.png HTTP/1.1" 404 1286
127.0.0.1 - - [19/Mar/2018:16:30:42 +0800] "GET /js/libs/need/layer.css?2.0 HTTP/1.1" 200 5260
127.0.0.1 - - [19/Mar/2018:16:30:42 +0800] "GET /js/libs/lrz.all.bundle.js.map HTTP/1.1" 404 1086
127.0.0.1 - - [19/Mar/2018:16:30:42 +0800] "GET /vue_study/vue_demo2.html HTTP/1.1" 200 1151
127.0.0.1 - - [19/Mar/2018:16:30:42 +0800] "GET /vue_study/css/common.css HTTP/1.1" 200 11123
127.0.0.1 - - [19/Mar/2018:16:30:42 +0800] "GET /vue_study/css/report_achieve.css HTTP/1.1" 200 8274
127.0.0.1 - - [19/Mar/2018:16:30:42 +0800] "GET /js/libs/jquery.min.js HTTP/1.1" 200 84247
127.0.0.1 - - [19/Mar/2018:16:30:42 +0800] "GET /js/libs/layer.js HTTP/1.1" 200 3305
127.0.0.1 - - [19/Mar/2018:16:30:42 +0800] "GET /js/libs/lrz.all.bundle.js HTTP/1.1" 200 32146
127.0.0.1 - - [19/Mar/2018:16:30:42 +0800] "GET /js/libs/html2canvas.min.js HTTP/1.1" 200 60798
127.0.0.1 - - [19/Mar/2018:16:30:42 +0800] "GET /js/libs/vue.min.js HTTP/1.1" 200 82801
127.0.0.1 - - [19/Mar/2018:16:30:42 +0800] "GET /vue_study/js/vue_demo2.js HTTP/1.1" 200 446
127.0.0.1 - - [19/Mar/2018:16:30:42 +0800] "GET /vue_study/images/tonglian/ic_back_black@2x.png HTTP/1.1" 404 1286
127.0.0.1 - - [19/Mar/2018:16:30:42 +0800] "GET /js/libs/need/layer.css?2.0 HTTP/1.1" 200 5260
127.0.0.1 - - [19/Mar/2018:16:30:43 +0800] "GET /js/libs/lrz.all.bundle.js.map HTTP/1.1" 404 1086
127.0.0.1 - - [19/Mar/2018:17:11:10 +0800] "GET /vue_study/vue_demo2.html HTTP/1.1" 200 1151
127.0.0.1 - - [19/Mar/2018:17:11:10 +0800] "GET /vue_study/css/common.css HTTP/1.1" 200 11123
127.0.0.1 - - [19/Mar/2018:17:11:10 +0800] "GET /js/libs/vue.min.js HTTP/1.1" 200 82801
127.0.0.1 - - [19/Mar/2018:17:11:10 +0800] "GET /vue_study/js/vue_demo2.js HTTP/1.1" 200 1195
127.0.0.1 - - [19/Mar/2018:17:11:10 +0800] "GET /vue_study/css/report_achieve.css HTTP/1.1" 200 8274
127.0.0.1 - - [19/Mar/2018:17:11:10 +0800] "GET /js/libs/layer.js HTTP/1.1" 200 3305
127.0.0.1 - - [19/Mar/2018:17:11:10 +0800] "GET /js/libs/lrz.all.bundle.js HTTP/1.1" 200 32146
127.0.0.1 - - [19/Mar/2018:17:11:10 +0800] "GET /js/libs/jquery.min.js HTTP/1.1" 200 84247
127.0.0.1 - - [19/Mar/2018:17:11:10 +0800] "GET /js/libs/html2canvas.min.js HTTP/1.1" 200 60798
127.0.0.1 - - [19/Mar/2018:17:11:10 +0800] "GET /vue_study/images/tonglian/ic_back_black@2x.png HTTP/1.1" 404 1286
127.0.0.1 - - [19/Mar/2018:17:11:10 +0800] "GET /js/libs/need/layer.css?2.0 HTTP/1.1" 200 5260
127.0.0.1 - - [19/Mar/2018:17:11:10 +0800] "GET /js/libs/lrz.all.bundle.js.map HTTP/1.1" 404 1086
127.0.0.1 - - [19/Mar/2018:17:11:25 +0800] "GET /vue_study/vue_demo2.html HTTP/1.1" 304 -
127.0.0.1 - - [19/Mar/2018:17:11:25 +0800] "GET /vue_study/js/vue_demo2.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Mar/2018:17:11:25 +0800] "GET /vue_study/images/tonglian/ic_back_black@2x.png HTTP/1.1" 404 1286
127.0.0.1 - - [19/Mar/2018:17:11:25 +0800] "GET /js/libs/lrz.all.bundle.js.map HTTP/1.1" 404 1086
127.0.0.1 - - [19/Mar/2018:17:12:24 +0800] "GET /vue_study/vue_demo2.html HTTP/1.1" 200 1151
127.0.0.1 - - [19/Mar/2018:17:12:24 +0800] "GET /vue_study/css/common.css HTTP/1.1" 200 11123
127.0.0.1 - - [19/Mar/2018:17:12:24 +0800] "GET /vue_study/css/report_achieve.css HTTP/1.1" 200 8274
127.0.0.1 - - [19/Mar/2018:17:12:24 +0800] "GET /js/libs/layer.js HTTP/1.1" 200 3305
127.0.0.1 - - [19/Mar/2018:17:12:24 +0800] "GET /js/libs/jquery.min.js HTTP/1.1" 200 84247
127.0.0.1 - - [19/Mar/2018:17:12:24 +0800] "GET /js/libs/lrz.all.bundle.js HTTP/1.1" 200 32146
127.0.0.1 - - [19/Mar/2018:17:12:24 +0800] "GET /js/libs/html2canvas.min.js HTTP/1.1" 200 60798
127.0.0.1 - - [19/Mar/2018:17:12:24 +0800] "GET /vue_study/js/vue_demo2.js HTTP/1.1" 200 1045
127.0.0.1 - - [19/Mar/2018:17:12:24 +0800] "GET /js/libs/vue.min.js HTTP/1.1" 200 82801
127.0.0.1 - - [19/Mar/2018:17:12:24 +0800] "GET /vue_study/images/tonglian/ic_back_black@2x.png HTTP/1.1" 404 1286
127.0.0.1 - - [19/Mar/2018:17:12:24 +0800] "GET /js/libs/need/layer.css?2.0 HTTP/1.1" 200 5260
127.0.0.1 - - [19/Mar/2018:17:12:24 +0800] "GET /js/libs/lrz.all.bundle.js.map HTTP/1.1" 404 1086
127.0.0.1 - - [19/Mar/2018:17:12:25 +0800] "GET /vue_study/vue_demo2.html HTTP/1.1" 200 1151
127.0.0.1 - - [19/Mar/2018:17:12:25 +0800] "GET /vue_study/css/common.css HTTP/1.1" 200 11123
127.0.0.1 - - [19/Mar/2018:17:12:25 +0800] "GET /vue_study/css/report_achieve.css HTTP/1.1" 200 8274
127.0.0.1 - - [19/Mar/2018:17:12:25 +0800] "GET /js/libs/layer.js HTTP/1.1" 200 3305
127.0.0.1 - - [19/Mar/2018:17:12:25 +0800] "GET /js/libs/jquery.min.js HTTP/1.1" 200 84247
127.0.0.1 - - [19/Mar/2018:17:12:25 +0800] "GET /js/libs/lrz.all.bundle.js HTTP/1.1" 200 32146
127.0.0.1 - - [19/Mar/2018:17:12:25 +0800] "GET /js/libs/html2canvas.min.js HTTP/1.1" 200 60798
127.0.0.1 - - [19/Mar/2018:17:12:25 +0800] "GET /js/libs/vue.min.js HTTP/1.1" 200 82801
127.0.0.1 - - [19/Mar/2018:17:12:25 +0800] "GET /vue_study/js/vue_demo2.js HTTP/1.1" 200 1045
127.0.0.1 - - [19/Mar/2018:17:12:25 +0800] "GET /vue_study/images/tonglian/ic_back_black@2x.png HTTP/1.1" 404 1286
127.0.0.1 - - [19/Mar/2018:17:12:25 +0800] "GET /js/libs/need/layer.css?2.0 HTTP/1.1" 200 5260
127.0.0.1 - - [19/Mar/2018:17:12:26 +0800] "GET /js/libs/lrz.all.bundle.js.map HTTP/1.1" 404 1086
127.0.0.1 - - [19/Mar/2018:17:12:40 +0800] "GET /vue_study/vue_demo2.html HTTP/1.1" 200 1151
127.0.0.1 - - [19/Mar/2018:17:12:40 +0800] "GET /vue_study/css/common.css HTTP/1.1" 200 11123
127.0.0.1 - - [19/Mar/2018:17:12:40 +0800] "GET /vue_study/css/report_achieve.css HTTP/1.1" 200 8274
127.0.0.1 - - [19/Mar/2018:17:12:40 +0800] "GET /js/libs/layer.js HTTP/1.1" 200 3305
127.0.0.1 - - [19/Mar/2018:17:12:40 +0800] "GET /js/libs/jquery.min.js HTTP/1.1" 200 84247
127.0.0.1 - - [19/Mar/2018:17:12:40 +0800] "GET /js/libs/lrz.all.bundle.js HTTP/1.1" 200 32146
127.0.0.1 - - [19/Mar/2018:17:12:40 +0800] "GET /js/libs/html2canvas.min.js HTTP/1.1" 200 60798
127.0.0.1 - - [19/Mar/2018:17:12:40 +0800] "GET /js/libs/vue.min.js HTTP/1.1" 200 82801
127.0.0.1 - - [19/Mar/2018:17:12:40 +0800] "GET /vue_study/js/vue_demo2.js HTTP/1.1" 200 1045
127.0.0.1 - - [19/Mar/2018:17:12:40 +0800] "GET /vue_study/images/tonglian/ic_back_black@2x.png HTTP/1.1" 404 1286
127.0.0.1 - - [19/Mar/2018:17:12:40 +0800] "GET /js/libs/need/layer.css?2.0 HTTP/1.1" 200 5260
127.0.0.1 - - [19/Mar/2018:17:12:40 +0800] "GET /js/libs/lrz.all.bundle.js.map HTTP/1.1" 404 1086
127.0.0.1 - - [19/Mar/2018:17:12:50 +0800] "GET /vue_study/vue_demo2.html HTTP/1.1" 200 1151
127.0.0.1 - - [19/Mar/2018:17:12:50 +0800] "GET /vue_study/css/common.css HTTP/1.1" 200 11123
127.0.0.1 - - [19/Mar/2018:17:12:50 +0800] "GET /vue_study/css/report_achieve.css HTTP/1.1" 200 8274
127.0.0.1 - - [19/Mar/2018:17:12:50 +0800] "GET /js/libs/jquery.min.js HTTP/1.1" 200 84247
127.0.0.1 - - [19/Mar/2018:17:12:50 +0800] "GET /js/libs/layer.js HTTP/1.1" 200 3305
127.0.0.1 - - [19/Mar/2018:17:12:50 +0800] "GET /js/libs/lrz.all.bundle.js HTTP/1.1" 200 32146
127.0.0.1 - - [19/Mar/2018:17:12:50 +0800] "GET /js/libs/html2canvas.min.js HTTP/1.1" 200 60798
127.0.0.1 - - [19/Mar/2018:17:12:50 +0800] "GET /vue_study/js/vue_demo2.js HTTP/1.1" 200 1044
127.0.0.1 - - [19/Mar/2018:17:12:50 +0800] "GET /js/libs/vue.min.js HTTP/1.1" 200 82801
127.0.0.1 - - [19/Mar/2018:17:12:50 +0800] "GET /vue_study/images/tonglian/ic_back_black@2x.png HTTP/1.1" 404 1286
127.0.0.1 - - [19/Mar/2018:17:12:50 +0800] "GET /js/libs/need/layer.css?2.0 HTTP/1.1" 200 5260
127.0.0.1 - - [19/Mar/2018:17:12:50 +0800] "GET /js/libs/lrz.all.bundle.js.map HTTP/1.1" 404 1086
